/* DATA DESCRIPTION:
Citation:	WOCE Sea Surface Salinity, SSS (2005): Surface oceanographic data measured in the surface water of the Atlantic Ocean [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.314718
Keyword(s):	CO2BaseSleipner
Related to:	WOCE (2002): World Ocean Circulation Experiment, Global Data, Version 3.0. WOCE International Project Office, WOCE Report, Southampton, UK; published by U.S. National Oceanographic Data Center, Silver Spring, 180/02, DVD-ROM
Project(s):	World Ocean Circulation Experiment (WOCE) (URI: https://en.wikipedia.org/wiki/World_Ocean_Circulation_Experiment)
Coverage:	MEDIAN LATITUDE: 25.558145 * MEDIAN LONGITUDE: -35.178106 * SOUTH-BOUND LATITUDE: -34.600000 * WEST-BOUND LONGITUDE: -97.270000 * NORTH-BOUND LATITUDE: 67.900000 * EAST-BOUND LONGITUDE: 35.830000
	DATE/TIME START: 1990-01-01T00:30:00 * DATE/TIME END: 1998-12-31T23:30:00
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 5 m
Event(s):	NODC_SSS_Atlantic * DATE/TIME START: 1990-01-01T00:00:00 * DATE/TIME END: 1998-12-31T23:59:00 * METHOD/DEVICE: Thermosalinograph (TSG) * COMMENT: Position not given
Comment:	These data have been mainly collected on ships of opportunity (VOS). IRD has conducted this VOS network. Some other data have been retriewed from the NODC atlas (1998 onward).
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	DEPTH, water [m] (Depth water) * GEOCODE
	Temperature, water [°C] (Temp)
	Salinity (Sal)
	Reference/source (Reference)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	145855 data points
*/
Date/Time	Latitude	Longitude	Depth water [m]	Temp [°C]	Sal	Reference
1992-09-02T13:30	47.79	-53.01	1	12.32	31.123	CNODC
1992-09-02T14:30	47.80	-53.05	1	11.48	31.137	CNODC
1992-09-02T15:30	47.81	-53.08	1	11.97	31.165	CNODC
1992-09-02T16:30	43.20	-66.27	1	8.77	32.199	CNODC
1992-09-02T16:30	47.86	-53.01	0	11.07	30.862	CNODC
1992-09-02T16:30	47.87	-53.03	1	10.80	30.846	CNODC
1992-09-02T17:30	47.84	-52.95	2	11.00	30.844	CNODC
1992-09-02T17:30	47.85	-52.98	0	10.75	30.828	CNODC
1992-09-02T18:30	17.70	-44.30	0	26.50	37.201	SIRD
1992-09-02T18:30	47.82	-52.88	0	11.11	30.835	CNODC
1992-09-02T18:30	47.83	-52.91	2	11.25	30.862	CNODC
1992-09-02T19:30	47.81	-52.84	0	11.19	30.842	CNODC
1992-09-02T22:30	42.96	-66.57	1	10.14	32.326	CNODC
1992-09-03T00:30	18.70	-43.40	0	26.40	37.183	SIRD
1992-09-03T10:30	44.44	-66.10	1	13.95	31.871	CNODC
1992-09-03T12:30	20.50	-42.00	0	26.10	37.290	SIRD
1992-09-03T12:30	26.10	-18.70	0	25.50	37.134	SIRD
1992-09-03T16:30	44.51	-66.11	4	10.11	32.387	CNODC
1992-09-03T18:30	22.00	-40.80	0	26.00	38.033	SIRD
1992-09-03T18:30	44.74	-65.99	1	11.48	32.133	CNODC
1992-09-04T00:30	23.00	-39.90	0	25.70	37.963	SIRD
1992-09-04T12:30	19.50	-21.90	0	26.00	36.134	SIRD
1992-09-04T12:30	25.10	-38.30	0	25.40	37.742	SIRD
1992-09-04T18:30	24.53	-44.40	0	27.10	37.676	SIRD
1992-09-04T18:30	26.00	-37.50	0	25.30	37.916	SIRD
1992-09-05T00:30	16.30	-23.50	0	27.00	36.339	SIRD
1992-09-05T00:30	23.77	-46.18	0	26.90	37.794	SIRD
1992-09-05T06:30	14.70	-24.30	0	27.00	36.455	SIRD
1992-09-05T06:30	23.00	-47.93	0	27.40	37.619	SIRD
1992-09-05T10:30	44.22	-67.34	1	11.18	32.416	CNODC
1992-09-05T12:30	13.00	-25.00	0	29.00	36.380	SIRD
1992-09-05T12:30	22.20	-49.67	0	27.60	37.187	SIRD
1992-09-05T12:30	29.00	-34.70	0	25.20	37.395	SIRD
1992-09-05T16:30	43.88	-67.84	3	12.70	32.354	CNODC
1992-09-05T16:30	47.70	-52.98	3	11.87	31.070	CNODC
1992-09-05T18:30	21.37	-51.38	0	28.10	37.400	SIRD
1992-09-05T18:30	30.00	-33.80	0	25.30	37.483	SIRD
1992-09-05T22:30	43.68	-68.31	1	12.91	32.163	CNODC
1992-09-06T00:30	9.90	-26.30	0	27.50	35.881	SIRD
1992-09-06T00:30	20.55	-53.05	0	27.30	36.619	SIRD
1992-09-06T06:30	8.80	-27.00	0	28.00	35.738	SIRD
1992-09-06T06:30	19.67	-54.83	0	27.80	36.392	SIRD
1992-09-06T06:30	32.00	-31.70	0	25.00	37.029	SIRD
1992-09-06T12:30	6.70	-27.60	0	28.50	35.456	SIRD
1992-09-06T12:30	18.80	-56.45	0	28.50	34.814	SIRD
1992-09-06T12:30	33.10	-30.50	0	24.90	36.889	SIRD
1992-09-06T18:30	17.97	-58.00	0	28.80	35.137	SIRD
1992-09-06T18:30	34.30	-29.30	0	25.70	36.978	SIRD
1992-09-06T18:30	47.81	-52.84	1	10.77	30.674	CNODC
1992-09-06T19:30	47.82	-52.88	0	12.33	31.037	CNODC
1992-09-06T19:30	47.83	-52.91	0	11.22	30.749	CNODC
1992-09-06T20:30	47.84	-52.95	1	11.44	30.649	CNODC
1992-09-06T20:30	47.85	-52.98	1	11.36	30.677	CNODC
1992-09-06T21:30	47.86	-53.01	1	11.95	30.878	CNODC
1992-09-06T21:30	47.87	-53.03	0	12.83	31.125	CNODC
1992-09-07T00:30	3.60	-29.10	0	27.00	36.087	SIRD
1992-09-07T00:30	17.07	-59.65	0	28.30	35.096	SIRD
1992-09-07T06:30	1.90	-29.80	0	27.00	36.002	SIRD
1992-09-07T06:30	36.50	-26.70	0	23.20	36.547	SIRD
1992-09-07T12:30	0.30	-30.50	0	27.00	36.489	SIRD
1992-09-07T12:30	20.60	-17.80	0	23.50	36.071	SIRD
1992-09-07T12:30	37.50	-25.30	0	22.30	36.419	SIRD
1992-09-07T18:30	38.50	-24.20	0	22.40	36.455	SIRD
1992-09-07T19:30	47.81	-52.82	1	11.08	30.674	CNODC
1992-09-07T20:30	43.45	-9.88	1	19.22	35.788	CNODC
1992-09-08T00:30	-3.00	-31.90	0	26.70	36.431	SIRD
1992-09-08T00:30	17.10	-17.70	0	27.50	36.472	SIRD
1992-09-08T01:30	42.83	-9.85	0	19.19	35.790	CNODC
1992-09-08T06:30	-4.60	-32.60	0	26.00	36.372	SIRD
1992-09-08T06:30	15.13	-60.90	0	27.80	34.937	SIRD
1992-09-08T12:30	-6.30	-33.30	0	26.20	36.149	SIRD
1992-09-08T12:30	15.93	-59.78	0	28.20	34.612	SIRD
1992-09-08T12:30	41.40	-20.00	0	20.10	36.220	SIRD
1992-09-08T18:30	-7.80	-33.90	0	26.80	37.067	SIRD
1992-09-08T18:30	16.67	-58.72	0	28.60	35.335	SIRD
1992-09-08T18:30	42.50	-18.50	0	19.20	35.914	SIRD
1992-09-08T20:30	40.88	-9.61	2	19.88	36.028	CNODC
1992-09-09T00:30	-9.50	-34.60	0	26.00	36.991	SIRD
1992-09-09T00:30	13.70	-17.40	0	27.50	35.515	SIRD
1992-09-09T00:30	17.47	-57.72	0	27.50	35.215	SIRD
1992-09-09T06:30	-11.60	-35.40	0	25.90	36.882	SIRD
1992-09-09T06:30	18.23	-56.75	0	27.80	35.435	SIRD
1992-09-09T06:30	44.10	-15.70	0	17.30	35.906	SIRD
1992-09-09T12:30	-12.70	-36.00	0	26.50	37.044	SIRD
1992-09-09T12:30	10.80	-16.80	0	27.00	35.365	SIRD
1992-09-09T12:30	18.50	-56.50	0	28.00	35.728	SIRD
1992-09-09T12:30	45.00	-14.10	0	17.00	35.909	SIRD
1992-09-09T18:30	-19.80	6.00	0	17.50	35.692	SIRD
1992-09-09T18:30	-14.30	-36.70	0	25.50	37.214	SIRD
1992-09-09T18:30	19.68	-54.63	0	28.40	36.319	SIRD
1992-09-09T19:30	38.57	-73.22	2	23.85	33.078	CNODC
1992-09-09T19:30	40.00	-9.33	3	18.65	35.852	CNODC
1992-09-09T21:30	38.53	-73.30	2	22.55	32.500	CNODC
1992-09-09T22:30	38.48	-73.40	1	22.07	32.515	CNODC
1992-09-09T22:30	40.00	-9.50	0	18.60	35.829	CNODC
1992-09-09T23:59	40.00	-9.67	0	18.44	35.971	CNODC
1992-09-10T00:30	-18.40	4.90	0	17.50	35.761	SIRD
1992-09-10T00:30	-16.00	-37.50	0	25.00	37.132	SIRD
1992-09-10T00:30	8.40	-14.50	0	27.00	35.048	SIRD
1992-09-10T00:30	20.50	-53.50	0	27.80	35.952	SIRD
1992-09-10T01:30	38.68	-73.67	2	23.11	32.032	CNODC
1992-09-10T01:30	40.00	-9.83	1	19.34	35.983	CNODC
1992-09-10T02:30	38.73	-73.72	2	22.94	31.892	CNODC
1992-09-10T03:30	40.00	-10.00	4	19.67	36.016	CNODC
1992-09-10T05:30	38.55	-73.77	1	23.49	31.348	CNODC
1992-09-10T06:30	-17.60	-38.10	0	24.90	37.265	SIRD
1992-09-10T06:30	-17.00	3.80	0	17.80	35.963	SIRD
1992-09-10T06:30	21.15	-52.53	0	27.70	36.783	SIRD
1992-09-10T08:30	38.40	-73.62	1	22.21	31.829	CNODC
1992-09-10T11:30	38.27	-73.87	1	22.74	31.906	CNODC
1992-09-10T11:30	40.00	-10.67	2	20.33	36.135	CNODC
1992-09-10T12:30	-19.10	-38.90	0	25.00	37.228	SIRD
1992-09-10T12:30	-15.60	2.80	0	18.00	36.081	SIRD
1992-09-10T12:30	6.50	-11.70	0	26.50	29.029	SIRD
1992-09-10T12:30	19.90	-17.80	0	26.00	36.257	SIRD
1992-09-10T12:30	22.00	-51.50	0	27.80	37.403	SIRD
1992-09-10T12:30	38.22	-73.83	2	22.72	31.838	CNODC
1992-09-10T14:30	40.00	-11.00	3	20.48	36.167	CNODC
1992-09-10T16:30	38.08	-74.27	1	24.20	31.343	CNODC
1992-09-10T18:30	-14.20	1.70	0	18.10	36.258	SIRD
1992-09-10T18:30	18.70	-17.80	0	27.50	36.256	SIRD
1992-09-10T18:30	22.62	-50.55	0	27.80	37.440	SIRD
1992-09-10T18:30	37.85	-74.17	1	24.54	31.612	CNODC
1992-09-10T21:30	37.80	-74.48	1	24.75	31.319	CNODC
1992-09-11T00:30	-12.90	0.70	0	18.20	36.535	SIRD
1992-09-11T00:30	4.70	-8.70	0	26.10	33.386	SIRD
1992-09-11T00:30	37.47	-74.50	1	24.56	31.455	CNODC
1992-09-11T02:30	37.30	-74.53	2	24.72	32.409	CNODC
1992-09-11T03:30	40.00	-12.00	4	20.47	36.288	CNODC
1992-09-11T04:30	37.30	-74.72	1	24.55	29.628	CNODC
1992-09-11T06:30	-17.42	-38.08	0	25.00	37.179	SIRD
1992-09-11T06:30	-11.50	-0.40	0	20.20	36.641	SIRD
1992-09-11T06:30	14.47	-60.65	0	28.10	34.621	SIRD
1992-09-11T06:30	16.20	-17.80	0	28.00	35.879	SIRD
1992-09-11T06:30	24.05	-48.43	0	27.00	37.703	SIRD
1992-09-11T06:30	37.27	-75.22	1	25.11	31.014	CNODC
1992-09-11T07:30	56.05	-21.42	5	12.15	35.176	CNODC
1992-09-11T11:30	-16.00	-37.43	0	24.90	37.257	SIRD
1992-09-11T11:30	37.02	-75.75	1	24.64	28.466	CNODC
1992-09-11T12:30	-10.30	-1.30	0	21.50	36.428	SIRD
1992-09-11T12:30	4.80	-5.30	0	23.80	35.824	SIRD
1992-09-11T12:30	15.10	-17.80	0	29.00	35.362	SIRD
1992-09-11T12:30	15.45	-58.50	0	29.20	34.489	SIRD
1992-09-11T17:30	-14.50	-36.77	0	25.50	37.146	SIRD
1992-09-11T18:30	-8.90	-2.30	0	21.30	35.936	SIRD
1992-09-11T18:30	13.90	-17.80	0	29.00	35.632	SIRD
1992-09-11T18:30	16.17	-56.88	0	28.60	34.709	SIRD
1992-09-11T18:30	25.45	-46.45	0	27.20	37.984	SIRD
1992-09-11T23:30	-12.95	-36.12	0	25.70	37.082	SIRD
1992-09-11T23:30	40.00	-13.67	1	21.00	36.339	CNODC
1992-09-12T00:30	-7.60	-3.30	0	22.00	36.038	SIRD
1992-09-12T00:30	16.88	-55.25	0	27.80	35.265	SIRD
1992-09-12T00:30	26.33	-45.00	0	26.80	37.496	SIRD
1992-09-12T00:30	37.02	-75.87	1	23.82	29.769	CNODC
1992-09-12T02:30	40.00	-14.00	0	21.10	36.436	CNODC
1992-09-12T03:30	36.98	-75.63	1	24.73	31.060	CNODC
1992-09-12T05:30	-11.45	-35.47	0	25.90	36.926	SIRD
1992-09-12T05:30	36.85	-75.42	1	24.84	31.632	CNODC
1992-09-12T06:30	-6.20	-4.30	0	21.40	37.302	SIRD
1992-09-12T06:30	11.30	-17.30	0	28.00	34.759	SIRD
1992-09-12T06:30	17.58	-53.93	0	28.40	35.202	SIRD
1992-09-12T06:30	26.97	-44.12	0	26.30	37.757	SIRD
1992-09-12T11:30	-9.93	-34.85	0	26.00	36.689	SIRD
1992-09-12T11:30	36.75	-74.67	2	24.68	33.192	CNODC
1992-09-12T12:30	-4.90	-5.20	0	23.00	36.065	SIRD
1992-09-12T12:30	4.80	-1.60	0	24.20	35.998	SIRD
1992-09-12T12:30	10.60	-17.20	0	29.00	35.033	SIRD
1992-09-12T12:30	18.23	-52.03	0	27.70	36.185	SIRD
1992-09-12T12:30	28.00	-42.00	0	26.50	37.447	SIRD
1992-09-12T13:30	36.55	-74.72	3	24.56	32.500	CNODC
1992-09-12T14:30	39.00	-14.00	2	21.55	36.619	CNODC
1992-09-12T17:30	-8.38	-34.17	0	26.20	37.017	SIRD
1992-09-12T17:30	36.28	-74.98	1	24.61	31.565	CNODC
1992-09-12T18:30	-3.60	-6.10	0	22.60	35.836	SIRD
1992-09-12T18:30	18.88	-50.42	0	27.80	36.931	SIRD
1992-09-12T18:30	28.58	-41.72	0	26.80	37.384	SIRD
1992-09-12T20:30	36.03	-74.73	1	24.48	32.104	CNODC
1992-09-12T22:30	35.97	-74.82	1	24.30	32.307	CNODC
1992-09-12T23:30	-6.85	-33.43	0	26.10	36.344	SIRD
1992-09-12T23:30	35.93	-74.85	1	24.21	32.241	CNODC
1992-09-13T00:30	-2.30	-7.10	0	23.20	35.677	SIRD
1992-09-13T00:30	19.52	-48.78	0	27.20	37.435	SIRD
1992-09-13T00:30	29.42	-40.57	0	26.10	37.301	SIRD
1992-09-13T00:30	38.00	-14.00	0	21.81	36.798	CNODC
1992-09-13T05:30	-5.28	-32.83	0	25.80	36.431	SIRD
1992-09-13T06:30	-0.90	-8.10	0	22.60	36.313	SIRD
1992-09-13T06:30	7.80	-15.00	0	27.00	34.725	SIRD
1992-09-13T06:30	20.17	-47.10	0	27.00	37.375	SIRD
1992-09-13T06:30	30.15	-39.38	0	26.00	37.431	SIRD
1992-09-13T11:30	-3.72	-32.18	0	26.20	36.446	SIRD
1992-09-13T12:30	0.50	-9.10	0	23.50	35.904	SIRD
1992-09-13T12:30	6.90	-14.30	0	27.50	34.763	SIRD
1992-09-13T12:30	20.78	-45.42	0	27.20	37.419	SIRD
1992-09-13T12:30	31.00	-38.00	0	26.20	37.279	SIRD
1992-09-13T15:30	35.10	-75.42	3	26.79	35.576	CNODC
1992-09-13T17:30	-2.27	-31.47	0	26.40	36.413	SIRD
1992-09-13T17:30	35.07	-75.43	3	27.46	36.065	CNODC
1992-09-13T18:30	1.90	-10.10	0	25.70	36.296	SIRD
1992-09-13T18:30	6.00	-13.60	0	27.50	34.984	SIRD
1992-09-13T18:30	21.40	-43.67	0	26.80	37.379	SIRD
1992-09-13T18:30	31.73	-36.92	0	26.30	36.855	SIRD
1992-09-13T19:30	34.97	-75.60	1	27.49	36.103	CNODC
1992-09-13T23:30	-0.80	-30.73	0	26.00	36.343	SIRD
1992-09-14T00:30	3.10	-11.10	0	26.20	35.298	SIRD
1992-09-14T00:30	6.20	2.40	0	25.00	35.835	SIRD
1992-09-14T00:30	22.00	-41.92	0	26.00	37.473	SIRD
1992-09-14T00:30	32.60	-35.65	0	25.70	37.031	SIRD
1992-09-14T02:30	35.50	-14.00	2	21.95	36.872	CNODC
1992-09-14T06:30	4.00	-12.20	0	27.00	35.248	SIRD
1992-09-14T06:30	4.40	-12.00	0	26.30	35.339	SIRD
1992-09-14T06:30	22.58	-40.17	0	25.90	37.749	SIRD
1992-09-14T06:30	33.35	-34.37	0	24.90	37.240	SIRD
1992-09-14T07:30	35.00	-14.00	0	21.66	36.848	CNODC
1992-09-14T11:30	2.05	-29.35	0	26.30	36.046	SIRD
1992-09-14T12:30	3.00	-11.40	0	27.00	35.243	SIRD
1992-09-14T12:30	5.70	-13.10	0	27.00	35.150	SIRD
1992-09-14T12:30	23.15	-38.37	0	26.50	37.918	SIRD
1992-09-14T12:30	34.00	-33.00	0	25.50	37.210	SIRD
1992-09-14T13:30	34.50	-14.00	4	22.09	37.136	CNODC
1992-09-14T17:30	3.60	-28.60	0	27.10	36.152	SIRD
1992-09-14T18:30	2.10	-10.70	0	25.20	35.720	SIRD
1992-09-14T18:30	6.80	-14.00	0	27.40	35.238	SIRD
1992-09-14T18:30	23.68	-36.62	0	25.40	37.770	SIRD
1992-09-14T18:30	34.00	-14.00	1	22.38	37.113	CNODC
1992-09-14T18:30	34.70	-32.08	0	24.50	36.708	SIRD
1992-09-14T22:30	31.71	-64.18	4	27.03	36.292	CNODC
1992-09-14T23:30	5.00	-27.85	0	27.60	36.062	SIRD
1992-09-14T23:30	33.50	-14.00	1	22.53	37.104	CNODC
1992-09-15T00:30	5.10	4.30	0	25.90	34.386	SIRD
1992-09-15T00:30	8.00	-15.00	0	27.10	34.765	SIRD
1992-09-15T00:30	24.18	-34.83	0	25.00	37.870	SIRD
1992-09-15T01:30	5.45	0.13	0	23.91	35.781	BNODC
1992-09-15T03:30	4.40	4.70	0	26.00	34.121	SIRD
1992-09-15T06:30	0.20	-9.30	0	23.00	35.922	SIRD
1992-09-15T06:30	6.70	-27.02	0	27.80	35.632	SIRD
1992-09-15T06:30	9.30	-15.80	0	28.00	28.799	SIRD
1992-09-15T06:30	24.68	-33.00	0	24.40	37.638	SIRD
1992-09-15T07:30	5.58	0.05	0	23.40	35.716	BNODC
1992-09-15T09:30	5.52	0.08	0	23.73	35.697	BNODC
1992-09-15T10:30	5.40	0.17	0	24.11	35.722	BNODC
1992-09-15T10:30	31.60	-64.18	4	26.81	36.294	CNODC
1992-09-15T12:30	-0.70	-8.50	0	24.00	35.855	SIRD
1992-09-15T12:30	2.20	6.10	0	25.80	36.093	SIRD
1992-09-15T12:30	10.50	-16.70	0	28.10	34.908	SIRD
1992-09-15T13:30	31.57	-64.17	1	26.81	36.299	CNODC
1992-09-15T13:30	31.57	-64.17	4	26.79	36.295	CNODC
1992-09-15T15:30	1.60	6.50	0	25.60	35.362	SIRD
1992-09-15T15:30	31.56	-64.16	4	26.88	36.298	CNODC
1992-09-15T17:30	31.53	-64.17	4	27.11	36.300	CNODC
1992-09-15T18:30	-1.70	-7.80	0	23.20	35.806	SIRD
1992-09-15T18:30	11.90	-17.30	0	28.00	34.870	SIRD
1992-09-15T18:30	31.51	-64.17	4	27.19	36.290	CNODC
1992-09-15T19:30	32.00	-13.67	3	22.33	37.110	CNODC
1992-09-15T20:30	31.52	-64.15	4	27.20	36.299	CNODC
1992-09-15T20:30	60.00	-42.67	2	2.85	31.510	CNODC
1992-09-15T23:30	31.48	-64.16	3	27.54	36.313	CNODC
1992-09-15T23:30	32.00	-13.33	1	22.24	37.016	CNODC
1992-09-15T23:59	59.97	-42.16	2	2.56	31.783	CNODC
1992-09-16T00:30	-0.40	7.80	0	24.50	34.436	SIRD
1992-09-16T00:30	13.50	-17.50	0	27.30	35.006	SIRD
1992-09-16T02:30	32.00	-13.00	1	22.25	37.043	CNODC
1992-09-16T03:30	-1.10	8.30	0	24.20	34.917	SIRD
1992-09-16T03:30	59.93	-41.87	4	7.49	34.917	CNODC
1992-09-16T06:30	-3.50	-6.40	0	23.00	35.573	SIRD
1992-09-16T06:30	15.10	-17.60	0	28.50	35.526	SIRD
1992-09-16T06:30	59.90	-41.48	4	7.68	34.869	CNODC
1992-09-16T07:30	32.00	-12.67	1	22.21	37.070	CNODC
1992-09-16T08:30	49.43	0.23	1	16.80	14.020	BNODC
1992-09-16T10:30	32.17	-64.50	5	26.87	36.252	CNODC
1992-09-16T10:30	49.47	0.47	1	17.10	0.600	BNODC
1992-09-16T12:30	-4.50	-5.70	0	23.10	35.879	SIRD
1992-09-16T12:30	-3.00	10.00	0	23.80	35.203	SIRD
1992-09-16T12:30	16.70	-17.70	0	28.20	36.341	SIRD
1992-09-16T13:30	32.00	-12.00	3	22.18	37.000	CNODC
1992-09-16T15:30	59.84	-40.74	2	7.68	34.854	CNODC
1992-09-16T18:30	-5.40	-5.00	0	23.10	35.871	SIRD
1992-09-16T18:30	18.00	-17.40	0	26.50	36.507	SIRD
1992-09-16T18:30	18.30	-17.70	0	26.70	36.436	SIRD
1992-09-16T18:30	32.00	-11.67	3	22.18	36.961	CNODC
1992-09-16T20:30	59.78	-40.22	2	7.74	34.778	CNODC
1992-09-16T21:30	32.00	-11.33	1	22.11	36.975	CNODC
1992-09-17T00:30	19.80	-17.70	0	27.10	36.276	SIRD
1992-09-17T00:30	32.00	-11.00	4	22.31	36.955	CNODC
1992-09-17T01:30	59.70	-39.59	2	7.44	34.711	CNODC
1992-09-17T03:30	38.27	-74.82	1	22.34	31.333	CNODC
1992-09-17T05:30	38.25	-74.68	1	22.69	31.367	CNODC
1992-09-17T06:30	-7.30	-3.60	0	22.50	35.867	SIRD
1992-09-17T08:30	38.52	-74.78	1	21.25	30.897	CNODC
1992-09-17T08:30	59.60	-38.59	4	7.72	34.751	CNODC
1992-09-17T09:30	32.00	-10.67	0	22.51	36.636	CNODC
1992-09-17T12:30	-8.30	-2.80	0	22.10	35.910	SIRD
1992-09-17T12:30	32.00	-10.50	0	22.63	36.660	CNODC
1992-09-17T16:30	31.21	-63.98	4	26.87	36.310	CNODC
1992-09-17T17:30	32.00	-10.33	0	22.59	36.677	CNODC
1992-09-17T18:30	-9.10	-2.00	0	22.00	36.089	SIRD
1992-09-17T18:30	13.60	-17.40	0	26.70	34.879	SIRD
1992-09-17T20:30	32.00	-10.17	1	22.37	36.586	CNODC
1992-09-18T01:30	32.00	-9.83	0	18.09	36.169	CNODC
1992-09-18T02:30	32.00	-9.72	1	16.92	36.052	CNODC
1992-09-18T04:30	32.23	-9.55	0	17.63	36.089	CNODC
1992-09-18T06:30	-11.00	-0.70	0	21.50	36.224	SIRD
1992-09-18T06:30	10.60	-16.50	0	26.50	32.519	SIRD
1992-09-18T06:30	32.28	-9.70	0	19.10	36.194	CNODC
1992-09-18T07:30	32.35	-9.88	0	21.80	36.467	CNODC
1992-09-18T09:30	32.42	-10.07	1	21.97	36.486	CNODC
1992-09-18T12:30	-11.90	0.00	0	21.00	36.207	SIRD
1992-09-18T12:30	-3.10	10.00	0	24.00	35.292	SIRD
1992-09-18T13:30	32.55	-10.43	0	22.79	36.633	CNODC
1992-09-18T16:30	32.68	-10.80	1	22.73	36.741	CNODC
1992-09-18T18:30	-12.80	0.70	0	20.00	36.599	SIRD
1992-09-18T18:30	8.70	-14.80	0	27.00	33.790	SIRD
1992-09-18T20:30	32.82	-11.17	1	22.65	36.741	CNODC
1992-09-18T23:59	32.95	-11.53	0	22.59	36.719	CNODC
1992-09-19T00:30	-0.30	8.80	0	24.50	34.360	SIRD
1992-09-19T03:30	33.08	-11.90	0	22.40	36.769	CNODC
1992-09-19T06:30	-14.70	2.20	0	18.50	36.147	SIRD
1992-09-19T07:30	33.33	-11.67	0	22.55	36.765	CNODC
1992-09-19T10:30	59.41	-36.65	4	7.56	34.759	CNODC
1992-09-19T11:30	33.58	-11.43	1	22.57	36.739	CNODC
1992-09-19T12:30	-15.70	2.90	0	18.50	36.128	SIRD
1992-09-19T12:30	5.90	-10.90	0	25.60	28.725	SIRD
1992-09-19T15:30	33.83	-11.20	1	22.66	36.725	CNODC
1992-09-19T16:30	59.30	-35.83	4	7.50	34.771	CNODC
1992-09-19T18:30	-16.60	3.70	0	18.00	35.766	SIRD
1992-09-19T18:30	34.08	-10.97	0	22.54	36.717	CNODC
1992-09-19T22:30	34.33	-10.73	1	22.16	36.783	CNODC
1992-09-19T22:30	59.23	-35.00	4	8.06	34.790	CNODC
1992-09-20T02:30	34.10	-10.43	2	22.24	36.747	CNODC
1992-09-20T02:30	59.17	-34.35	4	8.08	34.745	CNODC
1992-09-20T05:30	33.87	-10.13	0	22.24	36.689	CNODC
1992-09-20T06:30	-18.50	5.20	0	18.00	35.800	SIRD
1992-09-20T07:30	59.10	-33.75	4	8.01	34.741	CNODC
1992-09-20T09:30	33.63	-9.83	1	22.21	36.717	CNODC
1992-09-20T11:30	59.02	-33.02	2	8.03	34.735	CNODC
1992-09-20T12:30	-19.40	5.90	0	18.00	35.708	SIRD
1992-09-20T12:30	1.50	9.20	0	25.20	35.223	SIRD
1992-09-20T12:30	5.00	-4.80	0	23.50	35.675	SIRD
1992-09-20T12:30	33.40	-9.53	0	22.66	36.745	CNODC
1992-09-20T15:30	2.20	9.20	0	26.20	30.107	SIRD
1992-09-20T15:30	33.28	-9.38	0	22.86	36.701	CNODC
1992-09-20T16:30	58.94	-32.13	4	8.92	34.862	CNODC
1992-09-20T17:30	33.17	-9.23	0	21.71	36.447	CNODC
1992-09-20T18:30	-20.30	6.70	0	17.00	35.801	SIRD
1992-09-20T18:30	33.05	-9.08	0	20.21	36.216	CNODC
1992-09-20T19:30	58.88	-31.50	4	9.04	34.790	CNODC
1992-09-20T23:30	33.52	-8.50	0	21.70	36.389	CNODC
1992-09-20T23:30	58.80	-30.83	4	9.15	34.873	CNODC
1992-09-21T01:30	33.67	-8.50	0	22.42	36.590	CNODC
1992-09-21T02:30	33.83	-8.50	1	22.73	36.753	CNODC
1992-09-21T02:30	58.56	-30.38	4	9.48	34.929	CNODC
1992-09-21T05:30	34.00	-8.50	0	22.81	36.767	CNODC
1992-09-21T06:30	58.33	-29.88	4	9.57	34.925	CNODC
1992-09-21T07:30	34.17	-8.50	0	22.79	36.787	CNODC
1992-09-21T11:30	34.33	-8.50	0	22.68	36.797	CNODC
1992-09-21T11:30	58.07	-29.38	2	9.67	34.899	CNODC
1992-09-21T12:30	5.30	-0.30	0	24.30	35.589	SIRD
1992-09-21T14:30	34.50	-8.50	0	22.86	36.685	CNODC
1992-09-21T15:30	57.83	-28.88	2	9.84	34.892	CNODC
1992-09-21T16:30	47.55	-52.59	0	11.15	30.599	BNODC
1992-09-21T18:30	34.67	-8.50	0	22.64	36.662	CNODC
1992-09-21T20:30	57.57	-28.34	4	9.64	34.901	CNODC
1992-09-21T21:30	34.83	-8.50	0	22.65	36.745	CNODC
1992-09-21T23:59	57.25	-28.08	4	9.68	34.870	CNODC
1992-09-22T00:30	3.80	6.50	0	26.00	29.930	SIRD
1992-09-22T01:30	35.00	-8.50	2	22.69	36.732	CNODC
1992-09-22T04:30	35.17	-8.50	0	22.27	36.708	CNODC
1992-09-22T05:30	50.22	-65.39	0	8.01	30.155	CNODC
1992-09-22T05:30	50.27	-65.39	1	8.06	30.370	CNODC
1992-09-22T05:30	56.87	-27.74	4	11.27	35.153	CNODC
1992-09-22T06:30	50.13	-65.39	0	9.80	30.024	CNODC
1992-09-22T06:30	50.18	-65.39	0	8.54	30.316	CNODC
1992-09-22T07:30	35.33	-8.50	1	22.09	36.679	CNODC
